hour,open,high,low,close,impact_p90,tier,base_250,base_500,base_1500,quote_250,quote_500,quote_1500
2026-09-12 07:30:00,0.3758492376396207,0.3772757147169759,0.3569169877652639,0.3684086578670891,0.044358108089760595,Thin,-7881.8080041954,-15621.880306461315,-80660.19549200317,6814.626839072979,12139.788860273282,29060.431907341823
2026-09-12 07:45:00,0.3682893733962001,0.3682893733962001,0.3580713981970249,0.3583455825871407,0.03728531965920956,Thin,-9058.275596928508,-15879.01665411628,-71377.31634144609,5900.701676448071,11197.641829415783,31387.15647672819
2026-09-12 08:00:00,0.358914312546661,0.3714421386663717,0.3586753172292916,0.36158161218500173,0.0416339080179506,Thin,-7471.7194978718135,-15099.465546129064,-89031.29939387513,7207.186297291628,12399.672498322558,27351.25854730999
2026-09-12 08:15:00,0.36132287691346227,0.38002213169286797,0.3610721642916374,0.3751252570143534,0.03603473312921281,Thin,-7999.12249969309,-15766.696306994289,-79036.54552215309,6859.596187011944,12599.238126987919,29288.62710956893
2026-09-12 08:30:00,0.37467920287415074,0.37840272972618844,0.36667247173696266,0.3670704697387892,0.04064225673449182,Thin,-8908.335270227704,-16602.994633591436,-72336.05584817436,6687.66889147737,12005.909717802864,33377.8012279966
2026-09-12 08:45:00,0.36682352961473896,0.3736045601318456,0.3623652428880224,0.36732851144445333,0.054116641897756335,Thin,-8757.030563741144,-16725.167497472397,-81455.73202947152,6954.203062953556,12541.410050570958,27339.59148148535
2026-09-12 09:00:00,0.36715895993658376,0.36715895993658376,0.3623800901786894,0.36297104102040506,0.034270442781404634,Thin,-6378.3790146813,-12711.34744061097,-38941.265675587725,7680.349206537987,11912.05895229271,21118.11785041319
2026-09-12 09:15:00,0.3627714440457621,0.37058284084658555,0.360943607367174,0.360943607367174,0.042826313862954546,Thin,-7975.031294716656,-14982.311227598135,-88137.34552870762,7240.663585700594,12596.594401726521,27986.744234204856
2026-09-12 09:30:00,0.36106196907624577,0.3611241567321189,0.36106196907624577,0.3610959444504745,0.025092678194541973,Moderate,-8947.507487691819,-16122.723906418652,-89484.62062435561,8106.738009274655,13438.045128005493,28767.81986646143
2026-09-12 09:45:00,0.36109603236982085,0.3695525860923446,0.36109603236982085,0.3617573435782238,0.0416815081566003,Thin,-7357.581248045026,-15401.800765038972,-89029.39983477196,7206.660276435912,12621.394112317334,27965.105897198617
2026-09-12 10:00:00,0.36177206138757123,0.3685300698126547,0.36177206138757123,0.3654913328600272,0.0473548156465871,Thin,-5469.691260708662,-11301.804095727983,-34571.29986544242,5840.567168434896,9933.521215445353,19636.827656383346
2026-09-12 10:15:00,0.3652877041289628,0.3652877041289628,0.36345042467576905,0.36345042467576905,0.0321845777921308,Thin,-7680.106663628404,-17551.280113248373,-89533.7801987835,10684.80897543285,15882.95638116418,30126.249400122295
2026-09-12 10:30:00,0.3632889542719934,0.3632889542719934,0.3612036437164017,0.36126126430168815,0.029184292382187494,Moderate,-9976.843636558928,-19044.088265217248,-98003.88890159658,9242.06530744046,15304.49325506489,32668.469328618485
2026-09-12 10:45:00,0.36127371264373065,0.36127371264373065,0.36101319000677173,0.36101319000677173,0.024920302746052503,Moderate,-10290.303746247966,-19333.343419992005,-99474.27465568218,9324.366843500999,15627.554800871918,33474.75490968784
2026-09-12 11:00:00,0.3610100371367869,0.36102391833893394,0.3608608960043563,0.3608608960043563,0.01954829527860984,Moderate,-9741.266131872711,-18769.23451601672,-98755.93240316866,8797.84127003901,15079.454490914923,32967.84010114644
2026-09-12 11:15:00,0.3608650536585932,0.36086805460367827,0.36049564236983433,0.36049564236983433,0.01752916082930911,Moderate,-9609.055765477737,-18673.430586462877,-98543.56915040377,8529.090776325187,14730.982694721703,32684.75270911148
2026-09-12 11:30:00,0.3604664094361682,0.3604664094361682,0.3528331999709231,0.3536162709341729,0.03345909501165343,Thin,-9587.251461329834,-18097.570413981368,-97854.36967231365,7404.217697677707,13554.490462787326,29702.781100462165
